date,total_cases,sgtf_unknown,total_sgt,sgtf,non_sgtf,source,region,region_code
2020-03-05,45,45,NA,NA,NA,public,England,NA
2020-03-06,69,69,NA,NA,NA,public,England,NA
2020-03-07,55,55,NA,NA,NA,public,England,NA
2020-03-08,50,50,NA,NA,NA,public,England,NA
2020-03-09,123,123,NA,NA,NA,public,England,NA
2020-03-10,222,222,NA,NA,NA,public,England,NA
2020-03-11,342,342,NA,NA,NA,public,England,NA
2020-03-12,407,407,NA,NA,NA,public,England,NA
2020-03-13,378,378,NA,NA,NA,public,England,NA
2020-03-14,310,310,NA,NA,NA,public,England,NA
2020-03-15,383,383,NA,NA,NA,public,England,NA
2020-03-16,534,534,NA,NA,NA,public,England,NA
2020-03-17,664,664,NA,NA,NA,public,England,NA
2020-03-18,888,888,NA,NA,NA,public,England,NA
2020-03-19,897,897,NA,NA,NA,public,England,NA
2020-03-20,1043,1043,NA,NA,NA,public,England,NA
2020-03-21,1000,1000,NA,NA,NA,public,England,NA
2020-03-22,1183,1183,NA,NA,NA,public,England,NA
2020-03-23,1959,1959,NA,NA,NA,public,England,NA
2020-03-24,1979,1979,NA,NA,NA,public,England,NA
2020-03-25,2195,2195,NA,NA,NA,public,England,NA
2020-03-26,2516,2516,NA,NA,NA,public,England,NA
2020-03-27,2522,2522,NA,NA,NA,public,England,NA
2020-03-28,2320,2320,NA,NA,NA,public,England,NA
2020-03-29,2388,2388,NA,NA,NA,public,England,NA
2020-03-30,3416,3416,NA,NA,NA,public,England,NA
2020-03-31,3649,3649,NA,NA,NA,public,England,NA
2020-04-01,3992,3992,NA,NA,NA,public,England,NA
2020-04-02,3910,3910,NA,NA,NA,public,England,NA
2020-04-03,3889,3889,NA,NA,NA,public,England,NA
2020-04-04,3253,3253,NA,NA,NA,public,England,NA
2020-04-05,2992,2992,NA,NA,NA,public,England,NA
2020-04-06,4153,4153,NA,NA,NA,public,England,NA
2020-04-07,4350,4350,NA,NA,NA,public,England,NA
2020-04-08,4093,4093,NA,NA,NA,public,England,NA
2020-04-09,3893,3893,NA,NA,NA,public,England,NA
2020-04-10,3429,3429,NA,NA,NA,public,England,NA
2020-04-11,2908,2908,NA,NA,NA,public,England,NA
2020-04-12,2833,2833,NA,NA,NA,public,England,NA
2020-04-13,3275,3275,NA,NA,NA,public,England,NA
2020-04-14,3358,3358,NA,NA,NA,public,England,NA
2020-04-15,3938,3938,NA,NA,NA,public,England,NA
2020-04-16,4052,4052,NA,NA,NA,public,England,NA
2020-04-17,3816,3816,NA,NA,NA,public,England,NA
2020-04-18,3769,3769,NA,NA,NA,public,England,NA
2020-04-19,3217,3217,NA,NA,NA,public,England,NA
2020-04-20,3451,3451,NA,NA,NA,public,England,NA
2020-04-21,3784,3784,NA,NA,NA,public,England,NA
2020-04-22,4655,4655,NA,NA,NA,public,England,NA
2020-04-23,4421,4421,NA,NA,NA,public,England,NA
2020-04-24,4162,4162,NA,NA,NA,public,England,NA
2020-04-25,3241,3241,NA,NA,NA,public,England,NA
2020-04-26,2991,2991,NA,NA,NA,public,England,NA
2020-04-27,3951,3951,NA,NA,NA,public,England,NA
2020-04-28,3914,3914,NA,NA,NA,public,England,NA
2020-04-29,4623,4623,NA,NA,NA,public,England,NA
2020-04-30,4219,4219,NA,NA,NA,public,England,NA
2020-05-01,4014,4014,NA,NA,NA,public,England,NA
2020-05-02,2674,2674,NA,NA,NA,public,England,NA
2020-05-03,2538,2538,NA,NA,NA,public,England,NA
2020-05-04,2776,2776,NA,NA,NA,public,England,NA
2020-05-05,3062,3062,NA,NA,NA,public,England,NA
2020-05-06,3187,3187,NA,NA,NA,public,England,NA
2020-05-07,3119,3119,NA,NA,NA,public,England,NA
2020-05-08,2570,2570,NA,NA,NA,public,England,NA
2020-05-09,1762,1762,NA,NA,NA,public,England,NA
2020-05-10,1983,1983,NA,NA,NA,public,England,NA
2020-05-11,3020,3020,NA,NA,NA,public,England,NA
2020-05-12,2864,2864,NA,NA,NA,public,England,NA
2020-05-13,2813,2813,NA,NA,NA,public,England,NA
2020-05-14,2166,2166,NA,NA,NA,public,England,NA
2020-05-15,2090,2090,NA,NA,NA,public,England,NA
2020-05-16,1752,1752,NA,NA,NA,public,England,NA
2020-05-17,1568,1568,NA,NA,NA,public,England,NA
2020-05-18,2166,2166,NA,NA,NA,public,England,NA
2020-05-19,2538,2538,NA,NA,NA,public,England,NA
2020-05-20,2314,2314,NA,NA,NA,public,England,NA
2020-05-21,2231,2231,NA,NA,NA,public,England,NA
2020-05-22,1774,1774,NA,NA,NA,public,England,NA
2020-05-23,1288,1288,NA,NA,NA,public,England,NA
2020-05-24,1190,1190,NA,NA,NA,public,England,NA
2020-05-25,1363,1363,NA,NA,NA,public,England,NA
2020-05-26,1428,1428,NA,NA,NA,public,England,NA
2020-05-27,1592,1592,NA,NA,NA,public,England,NA
2020-05-28,1548,1548,NA,NA,NA,public,England,NA
2020-05-29,1353,1353,NA,NA,NA,public,England,NA
2020-05-30,983,983,NA,NA,NA,public,England,NA
2020-05-31,980,980,NA,NA,NA,public,England,NA
2020-06-01,1290,1290,NA,NA,NA,public,England,NA
2020-06-02,1338,1338,NA,NA,NA,public,England,NA
2020-06-03,1214,1214,NA,NA,NA,public,England,NA
2020-06-04,1131,1131,NA,NA,NA,public,England,NA
2020-06-05,1006,1006,NA,NA,NA,public,England,NA
2020-06-06,716,716,NA,NA,NA,public,England,NA
2020-06-07,658,658,NA,NA,NA,public,England,NA
2020-06-08,978,978,NA,NA,NA,public,England,NA
2020-06-09,1044,1044,NA,NA,NA,public,England,NA
2020-06-10,1069,1069,NA,NA,NA,public,England,NA
2020-06-11,903,903,NA,NA,NA,public,England,NA
2020-06-12,935,935,NA,NA,NA,public,England,NA
2020-06-13,781,781,NA,NA,NA,public,England,NA
2020-06-14,741,741,NA,NA,NA,public,England,NA
2020-06-15,926,926,NA,NA,NA,public,England,NA
2020-06-16,979,979,NA,NA,NA,public,England,NA
2020-06-17,894,894,NA,NA,NA,public,England,NA
2020-06-18,927,927,NA,NA,NA,public,England,NA
2020-06-19,811,811,NA,NA,NA,public,England,NA
2020-06-20,623,623,NA,NA,NA,public,England,NA
2020-06-21,544,544,NA,NA,NA,public,England,NA
2020-06-22,807,807,NA,NA,NA,public,England,NA
2020-06-23,718,718,NA,NA,NA,public,England,NA
2020-06-24,718,718,NA,NA,NA,public,England,NA
2020-06-25,631,631,NA,NA,NA,public,England,NA
2020-06-26,631,631,NA,NA,NA,public,England,NA
2020-06-27,501,501,NA,NA,NA,public,England,NA
2020-06-28,407,407,NA,NA,NA,public,England,NA
2020-06-29,656,656,NA,NA,NA,public,England,NA
2020-06-30,568,568,NA,NA,NA,public,England,NA
2020-07-01,606,606,NA,NA,NA,public,England,NA
2020-07-02,549,549,NA,NA,NA,public,England,NA
2020-07-03,529,529,NA,NA,NA,public,England,NA
2020-07-04,381,381,NA,NA,NA,public,England,NA
2020-07-05,535,535,NA,NA,NA,public,England,NA
2020-07-06,642,642,NA,NA,NA,public,England,NA
2020-07-07,552,552,NA,NA,NA,public,England,NA
2020-07-08,658,658,NA,NA,NA,public,England,NA
2020-07-09,673,673,NA,NA,NA,public,England,NA
2020-07-10,510,510,NA,NA,NA,public,England,NA
2020-07-11,408,408,NA,NA,NA,public,England,NA
2020-07-12,350,350,NA,NA,NA,public,England,NA
2020-07-13,667,667,NA,NA,NA,public,England,NA
2020-07-14,637,637,NA,NA,NA,public,England,NA
2020-07-15,714,714,NA,NA,NA,public,England,NA
2020-07-16,631,631,NA,NA,NA,public,England,NA
2020-07-17,537,537,NA,NA,NA,public,England,NA
2020-07-18,465,465,NA,NA,NA,public,England,NA
2020-07-19,407,407,NA,NA,NA,public,England,NA
2020-07-20,744,744,NA,NA,NA,public,England,NA
2020-07-21,677,677,NA,NA,NA,public,England,NA
2020-07-22,733,733,NA,NA,NA,public,England,NA
2020-07-23,715,715,NA,NA,NA,public,England,NA
2020-07-24,699,699,NA,NA,NA,public,England,NA
2020-07-25,489,489,NA,NA,NA,public,England,NA
2020-07-26,507,507,NA,NA,NA,public,England,NA
2020-07-27,799,799,NA,NA,NA,public,England,NA
2020-07-28,771,771,NA,NA,NA,public,England,NA
2020-07-29,967,967,NA,NA,NA,public,England,NA
2020-07-30,847,847,NA,NA,NA,public,England,NA
2020-07-31,621,621,NA,NA,NA,public,England,NA
2020-08-01,490,490,NA,NA,NA,public,England,NA
2020-08-02,507,507,NA,NA,NA,public,England,NA
2020-08-03,930,930,NA,NA,NA,public,England,NA
2020-08-04,911,911,NA,NA,NA,public,England,NA
2020-08-05,931,931,NA,NA,NA,public,England,NA
2020-08-06,962,962,NA,NA,NA,public,England,NA
2020-08-07,858,858,NA,NA,NA,public,England,NA
2020-08-08,634,634,NA,NA,NA,public,England,NA
2020-08-09,552,552,NA,NA,NA,public,England,NA
2020-08-10,1328,1328,NA,NA,NA,public,England,NA
2020-08-11,1195,1195,NA,NA,NA,public,England,NA
2020-08-12,1089,1089,NA,NA,NA,public,England,NA
2020-08-13,1011,1011,NA,NA,NA,public,England,NA
2020-08-14,1029,1029,NA,NA,NA,public,England,NA
2020-08-15,637,637,NA,NA,NA,public,England,NA
2020-08-16,526,526,NA,NA,NA,public,England,NA
2020-08-17,1124,1124,NA,NA,NA,public,England,NA
2020-08-18,909,909,NA,NA,NA,public,England,NA
2020-08-19,1058,1058,NA,NA,NA,public,England,NA
2020-08-20,1195,1195,NA,NA,NA,public,England,NA
2020-08-21,992,992,NA,NA,NA,public,England,NA
2020-08-22,705,705,NA,NA,NA,public,England,NA
2020-08-23,692,692,NA,NA,NA,public,England,NA
2020-08-24,1110,1110,NA,NA,NA,public,England,NA
2020-08-25,1024,1024,NA,NA,NA,public,England,NA
2020-08-26,1121,1121,NA,NA,NA,public,England,NA
2020-08-27,1306,1306,NA,NA,NA,public,England,NA
2020-08-28,1348,1348,NA,NA,NA,public,England,NA
2020-08-29,1024,1024,NA,NA,NA,public,England,NA
2020-08-30,967,967,NA,NA,NA,public,England,NA
2020-08-31,1251,1251,NA,NA,NA,public,England,NA
2020-09-01,1903,1903,NA,NA,NA,public,England,NA
2020-09-02,2590,2590,NA,NA,NA,public,England,NA
2020-09-03,2634,2634,NA,NA,NA,public,England,NA
2020-09-04,2560,2560,NA,NA,NA,public,England,NA
2020-09-05,2166,2166,NA,NA,NA,public,England,NA
2020-09-06,2037,2037,NA,NA,NA,public,England,NA
2020-09-07,3430,3430,NA,NA,NA,public,England,NA
2020-09-08,2970,2970,NA,NA,NA,public,England,NA
2020-09-09,2819,2819,NA,NA,NA,public,England,NA
2020-09-10,3055,3055,NA,NA,NA,public,England,NA
2020-09-11,2749,2749,NA,NA,NA,public,England,NA
2020-09-12,2166,2166,NA,NA,NA,public,England,NA
2020-09-13,1676,1676,NA,NA,NA,public,England,NA
2020-09-14,2815,2815,NA,NA,NA,public,England,NA
2020-09-15,2957,2957,NA,NA,NA,public,England,NA
2020-09-16,3670,3670,NA,NA,NA,public,England,NA
2020-09-17,3844,3844,NA,NA,NA,public,England,NA
2020-09-18,4166,4166,NA,NA,NA,public,England,NA
2020-09-19,4109,4109,NA,NA,NA,public,England,NA
2020-09-20,4572,4572,NA,NA,NA,public,England,NA
2020-09-21,4613,4613,NA,NA,NA,public,England,NA
2020-09-22,5259,5259,NA,NA,NA,public,England,NA
2020-09-23,5781,5781,NA,NA,NA,public,England,NA
2020-09-24,6196,6196,NA,NA,NA,public,England,NA
2020-09-25,5904,5904,NA,NA,NA,public,England,NA
2020-09-26,5563,5563,NA,NA,NA,public,England,NA
2020-09-27,5946,5946,NA,NA,NA,public,England,NA
2020-09-28,8406,8406,NA,NA,NA,public,England,NA
2020-09-29,8606,8606,NA,NA,NA,public,England,NA
2020-09-30,10410,10410,NA,NA,NA,public,England,NA
2020-10-01,11184,11184,NA,NA,NA,public,England,NA
2020-10-02,11478,11478,NA,NA,NA,public,England,NA
2020-10-03,9609,9609,NA,NA,NA,public,England,NA
2020-10-04,9791,9791,NA,NA,NA,public,England,NA
2020-10-05,13912,13912,NA,NA,NA,public,England,NA
2020-10-06,14153,14153,NA,NA,NA,public,England,NA
2020-10-07,15048,15048,NA,NA,NA,public,England,NA
2020-10-08,15134,15134,NA,NA,NA,public,England,NA
2020-10-09,12866,12866,NA,NA,NA,public,England,NA
2020-10-10,10076,10076,NA,NA,NA,public,England,NA
2020-10-11,9590,9590,NA,NA,NA,public,England,NA
2020-10-12,16036,16036,NA,NA,NA,public,England,NA
2020-10-13,15309,15309,NA,NA,NA,public,England,NA
2020-10-14,16243,16243,NA,NA,NA,public,England,NA
2020-10-15,15060,15060,NA,NA,NA,public,England,NA
2020-10-16,14379,14379,NA,NA,NA,public,England,NA
2020-10-17,12257,12257,NA,NA,NA,public,England,NA
2020-10-18,11760,11760,NA,NA,NA,public,England,NA
2020-10-19,21895,21895,NA,NA,NA,public,England,NA
2020-10-20,21130,21130,NA,NA,NA,public,England,NA
2020-10-21,21282,21282,NA,NA,NA,public,England,NA
2020-10-22,19448,19448,NA,NA,NA,public,England,NA
2020-10-23,17930,17930,NA,NA,NA,public,England,NA
2020-10-24,13431,13431,NA,NA,NA,public,England,NA
2020-10-25,13087,13087,NA,NA,NA,public,England,NA
2020-10-26,22578,22578,NA,NA,NA,public,England,NA
2020-10-27,20317,20317,NA,NA,NA,public,England,NA
2020-10-28,20073,20073,NA,NA,NA,public,England,NA
2020-10-29,19805,19805,NA,NA,NA,public,England,NA
2020-10-30,19510,19510,NA,NA,NA,public,England,NA
2020-10-31,14271,14271,NA,NA,NA,public,England,NA
2020-11-01,13295,13295,NA,NA,NA,public,England,NA
2020-11-02,27771,27771,NA,NA,NA,public,England,NA
2020-11-03,22154,22154,NA,NA,NA,public,England,NA
2020-11-04,20537,20537,NA,NA,NA,public,England,NA
2020-11-05,20704,20704,NA,NA,NA,public,England,NA
2020-11-06,20673,20673,NA,NA,NA,public,England,NA
2020-11-07,16544,16544,NA,NA,NA,public,England,NA
2020-11-08,17918,17918,NA,NA,NA,public,England,NA
2020-11-09,27971,27971,NA,NA,NA,public,England,NA
2020-11-10,24313,24313,NA,NA,NA,public,England,NA
2020-11-11,24496,24496,NA,NA,NA,public,England,NA
2020-11-12,21827,21827,NA,NA,NA,public,England,NA
2020-11-13,21521,21521,NA,NA,NA,public,England,NA
2020-11-14,15971,15971,NA,NA,NA,public,England,NA
2020-11-15,14157,14157,NA,NA,NA,public,England,NA
2020-11-16,23587,23587,NA,NA,NA,public,England,NA
2020-11-17,20163,20163,NA,NA,NA,public,England,NA
2020-11-18,18079,18079,NA,NA,NA,public,England,NA
2020-11-19,15398,15398,NA,NA,NA,public,England,NA
2020-11-20,14586,14586,NA,NA,NA,public,England,NA
2020-11-21,10556,10556,NA,NA,NA,public,England,NA
2020-11-22,9990,9990,NA,NA,NA,public,England,NA
2020-11-23,16111,16111,NA,NA,NA,public,England,NA
2020-11-24,13933,13933,NA,NA,NA,public,England,NA
2020-11-25,13847,13847,NA,NA,NA,public,England,NA
2020-11-26,12174,12174,NA,NA,NA,public,England,NA
2020-11-27,12146,12146,NA,NA,NA,public,England,NA
2020-11-28,9154,9154,NA,NA,NA,public,England,NA
2020-11-29,8849,8849,NA,NA,NA,public,England,NA
2020-11-30,14914,14914,NA,NA,NA,public,England,NA
2020-12-01,13408,13408,NA,NA,NA,public,England,NA
2020-12-02,13350,13350,NA,NA,NA,public,England,NA
2020-12-03,12436,12436,NA,NA,NA,public,England,NA
2020-12-04,12763,12763,NA,NA,NA,public,England,NA
2020-12-05,10071,10071,NA,NA,NA,public,England,NA
2020-12-06,10830,10830,NA,NA,NA,public,England,NA
2020-12-07,17255,17255,NA,NA,NA,public,England,NA
2020-12-08,16520,16520,NA,NA,NA,public,England,NA
2020-12-09,17328,17328,NA,NA,NA,public,England,NA
2020-12-10,18382,18382,NA,NA,NA,public,England,NA
2020-12-11,19737,19737,NA,NA,NA,public,England,NA
2020-12-12,15936,15936,NA,NA,NA,public,England,NA
2020-12-13,18037,18037,NA,NA,NA,public,England,NA
2020-12-14,29282,29282,NA,NA,NA,public,England,NA
2020-12-15,28892,28892,NA,NA,NA,public,England,NA
2020-12-16,29891,29891,NA,NA,NA,public,England,NA
2020-12-17,29377,29377,NA,NA,NA,public,England,NA
2020-12-18,31514,31514,NA,NA,NA,public,England,NA
2020-12-19,21523,21523,NA,NA,NA,public,England,NA
2020-12-20,28791,28791,NA,NA,NA,public,England,NA
2020-12-21,42196,42196,NA,NA,NA,public,England,NA
2020-12-22,40537,40537,NA,NA,NA,public,England,NA
2020-12-23,37253,37253,NA,NA,NA,public,England,NA
2020-12-24,28448,28448,NA,NA,NA,public,England,NA
2020-12-25,12626,12626,NA,NA,NA,public,England,NA
2020-12-26,36536,36536,NA,NA,NA,public,England,NA
2020-12-27,42226,42226,NA,NA,NA,public,England,NA
2020-12-28,39759,39759,NA,NA,NA,public,England,NA
2020-12-29,72115,72115,NA,NA,NA,public,England,NA
2020-12-30,62502,62502,NA,NA,NA,public,England,NA
2020-12-31,46399,46399,NA,NA,NA,public,England,NA
2021-01-01,28084,28084,NA,NA,NA,public,England,NA
2021-01-02,53949,53949,NA,NA,NA,public,England,NA
2021-01-03,49302,49302,NA,NA,NA,public,England,NA
2021-01-04,68671,68671,NA,NA,NA,public,England,NA
2021-01-05,57719,57719,NA,NA,NA,public,England,NA
2021-01-06,50946,50946,NA,NA,NA,public,England,NA
2021-01-07,46462,46462,NA,NA,NA,public,England,NA
2021-01-08,42017,42017,NA,NA,NA,public,England,NA
2021-01-09,35246,35246,NA,NA,NA,public,England,NA
2021-01-10,32676,32676,NA,NA,NA,public,England,NA
2021-01-11,51615,51615,NA,NA,NA,public,England,NA
2021-01-12,44315,44315,NA,NA,NA,public,England,NA
2021-01-13,40860,40860,NA,NA,NA,public,England,NA
2021-01-14,38222,38222,NA,NA,NA,public,England,NA
2021-01-15,36502,36502,NA,NA,NA,public,England,NA
2021-01-16,27467,27467,NA,NA,NA,public,England,NA
2021-01-17,26070,26070,NA,NA,NA,public,England,NA
2021-01-18,40415,40415,NA,NA,NA,public,England,NA
2021-01-19,35637,35637,NA,NA,NA,public,England,NA
2021-01-20,31501,31501,NA,NA,NA,public,England,NA
2021-01-21,28530,28530,NA,NA,NA,public,England,NA
2021-01-22,26695,26695,NA,NA,NA,public,England,NA
2021-01-23,19761,19761,NA,NA,NA,public,England,NA
2021-01-24,15373,15373,NA,NA,NA,public,England,NA
2021-01-25,26910,26910,NA,NA,NA,public,England,NA
2021-01-26,24249,24249,NA,NA,NA,public,England,NA
2021-01-27,23075,23075,NA,NA,NA,public,England,NA
2021-01-28,21698,21698,NA,NA,NA,public,England,NA
2021-01-29,19539,19539,NA,NA,NA,public,England,NA
2021-01-30,14896,14896,NA,NA,NA,public,England,NA
2021-01-31,13629,13629,NA,NA,NA,public,England,NA
2021-02-01,19971,19971,NA,NA,NA,public,England,NA
2021-02-02,17540,17540,NA,NA,NA,public,England,NA
2021-02-03,17287,17287,NA,NA,NA,public,England,NA
2021-02-04,16041,16041,NA,NA,NA,public,England,NA
2021-02-05,13849,13849,NA,NA,NA,public,England,NA
2021-02-06,10536,10536,NA,NA,NA,public,England,NA
2021-02-07,10113,10113,NA,NA,NA,public,England,NA
2021-02-08,13781,13781,NA,NA,NA,public,England,NA
2021-02-09,12154,12154,NA,NA,NA,public,England,NA
2021-02-10,11749,11749,NA,NA,NA,public,England,NA
2021-02-11,11160,11160,NA,NA,NA,public,England,NA
2021-02-12,10508,10508,NA,NA,NA,public,England,NA
2021-02-13,7707,7707,NA,NA,NA,public,England,NA
2021-02-14,7500,7500,NA,NA,NA,public,England,NA
2021-02-15,12395,12395,NA,NA,NA,public,England,NA
2021-02-16,10741,10741,NA,NA,NA,public,England,NA
2021-02-17,9942,9942,NA,NA,NA,public,England,NA
2021-02-18,9856,9856,NA,NA,NA,public,England,NA
2021-02-19,8815,8815,NA,NA,NA,public,England,NA
2021-02-20,6868,6868,NA,NA,NA,public,England,NA
2021-02-21,6766,6766,NA,NA,NA,public,England,NA
2021-02-22,9813,9813,NA,NA,NA,public,England,NA
2021-02-23,8099,8099,NA,NA,NA,public,England,NA
2021-02-24,7255,7255,NA,NA,NA,public,England,NA
2021-02-25,6575,6575,NA,NA,NA,public,England,NA
2021-02-26,5630,5630,NA,NA,NA,public,England,NA
2021-02-27,4071,4071,NA,NA,NA,public,England,NA
2021-02-28,3937,3937,NA,NA,NA,public,England,NA
2021-03-01,5857,5857,NA,NA,NA,public,England,NA
2021-03-02,5625,5625,NA,NA,NA,public,England,NA
2021-03-03,5081,5081,NA,NA,NA,public,England,NA
2021-03-04,4765,4765,NA,NA,NA,public,England,NA
2021-03-05,4518,4518,NA,NA,NA,public,England,NA
2021-03-06,3675,3675,NA,NA,NA,public,England,NA
2021-03-07,3522,3522,NA,NA,NA,public,England,NA
2021-03-08,5540,5540,NA,NA,NA,public,England,NA
2021-03-09,5193,5193,NA,NA,NA,public,England,NA
2021-03-10,4980,4980,NA,NA,NA,public,England,NA
2021-03-11,4650,4650,NA,NA,NA,public,England,NA
2021-03-12,4589,4589,NA,NA,NA,public,England,NA
2021-03-13,3439,3439,NA,NA,NA,public,England,NA
2021-03-14,3572,3572,NA,NA,NA,public,England,NA
2021-03-15,5403,5403,NA,NA,NA,public,England,NA
2021-03-16,4710,4710,NA,NA,NA,public,England,NA
2021-03-17,4810,4810,NA,NA,NA,public,England,NA
2021-03-18,4486,4486,NA,NA,NA,public,England,NA
2021-03-19,4112,4112,NA,NA,NA,public,England,NA
2021-03-20,3347,3347,NA,NA,NA,public,England,NA
2021-03-21,4497,4497,NA,NA,NA,public,England,NA
2021-03-22,5120,5120,NA,NA,NA,public,England,NA
2021-03-23,4312,4312,NA,NA,NA,public,England,NA
2021-03-24,5081,5081,NA,NA,NA,public,England,NA
2021-03-25,4406,4406,NA,NA,NA,public,England,NA
2021-03-26,3591,3591,NA,NA,NA,public,England,NA
2021-03-27,2923,2923,NA,NA,NA,public,England,NA
2021-03-28,4089,4089,NA,NA,NA,public,England,NA
2021-03-29,3166,3166,NA,NA,NA,public,England,NA
2021-03-30,2930,2930,NA,NA,NA,public,England,NA
2021-03-31,3120,3120,NA,NA,NA,public,England,NA
2021-04-01,2831,2831,NA,NA,NA,public,England,NA
2021-04-02,2100,2100,NA,NA,NA,public,England,NA
2021-04-03,1989,1989,NA,NA,NA,public,England,NA
2021-04-04,1910,1910,NA,NA,NA,public,England,NA
2021-04-05,2168,2168,NA,NA,NA,public,England,NA
2021-04-06,2525,2525,NA,NA,NA,public,England,NA
2021-04-07,2560,2560,NA,NA,NA,public,England,NA
2021-04-08,2439,2439,NA,NA,NA,public,England,NA
2021-04-09,2275,2275,NA,NA,NA,public,England,NA
2021-04-10,1853,1853,NA,NA,NA,public,England,NA
2021-04-11,1878,1878,NA,NA,NA,public,England,NA
2021-04-12,2200,2200,NA,NA,NA,public,England,NA
2021-04-13,1873,1873,NA,NA,NA,public,England,NA
2021-04-14,1903,1903,NA,NA,NA,public,England,NA
2021-04-15,1783,1783,NA,NA,NA,public,England,NA
2021-04-16,1770,1770,NA,NA,NA,public,England,NA
2021-04-17,1284,1284,NA,NA,NA,public,England,NA
2021-04-18,2102,2102,NA,NA,NA,public,England,NA
2021-04-19,2090,2090,NA,NA,NA,public,England,NA
2021-04-20,1921,1921,NA,NA,NA,public,England,NA
2021-04-21,2097,2097,NA,NA,NA,public,England,NA
2021-04-22,1867,1867,NA,NA,NA,public,England,NA
2021-04-23,1552,1552,NA,NA,NA,public,England,NA
2021-04-24,1180,1180,NA,NA,NA,public,England,NA
2021-04-25,1758,1758,NA,NA,NA,public,England,NA
2021-04-26,2069,2069,NA,NA,NA,public,England,NA
2021-04-27,1673,1673,NA,NA,NA,public,England,NA
2021-04-28,1994,1994,NA,NA,NA,public,England,NA
2021-04-29,1700,1700,NA,NA,NA,public,England,NA
2021-04-30,1384,1384,NA,NA,NA,public,England,NA
2021-05-01,1102,1102,NA,NA,NA,public,England,NA
2021-05-02,1204,1204,NA,NA,NA,public,England,NA
2021-05-03,1680,1680,NA,NA,NA,public,England,NA
2021-05-04,2011,2011,NA,NA,NA,public,England,NA
2021-05-05,2011,2011,NA,NA,NA,public,England,NA
2021-05-06,1796,1796,NA,NA,NA,public,England,NA
2021-05-07,1537,1537,NA,NA,NA,public,England,NA
2021-05-08,1191,1191,NA,NA,NA,public,England,NA
2021-05-09,1839,1839,NA,NA,NA,public,England,NA
2021-05-10,2156,2156,NA,NA,NA,public,England,NA
2021-05-11,1720,1720,NA,NA,NA,public,England,NA
2021-05-12,1754,1754,NA,NA,NA,public,England,NA
2021-05-13,1641,1641,NA,NA,NA,public,England,NA
2021-05-14,1441,1441,NA,NA,NA,public,England,NA
2021-05-15,1247,1247,NA,NA,NA,public,England,NA
2021-05-16,1508,1508,NA,NA,NA,public,England,NA
2021-05-17,2225,2225,NA,NA,NA,public,England,NA
2021-05-18,2122,2122,NA,NA,NA,public,England,NA
2021-05-19,2153,2153,NA,NA,NA,public,England,NA
2021-05-20,1903,1903,NA,NA,NA,public,England,NA
2021-05-21,1783,1783,NA,NA,NA,public,England,NA
2021-05-22,1521,1521,NA,NA,NA,public,England,NA
2021-05-23,1831,1831,NA,NA,NA,public,England,NA
2021-05-24,2599,2599,NA,NA,NA,public,England,NA
2021-05-25,2668,2668,NA,NA,NA,public,England,NA
2021-05-26,3036,3036,NA,NA,NA,public,England,NA
2021-05-27,2925,2925,NA,NA,NA,public,England,NA
2021-05-28,2795,2795,NA,NA,NA,public,England,NA
2021-05-29,2377,2377,NA,NA,NA,public,England,NA
2021-05-30,2511,2511,NA,NA,NA,public,England,NA
2021-05-31,3040,3040,NA,NA,NA,public,England,NA
