date,total_cases,sgtf_unknown,total_sgt,sgtf,non_sgtf,source,region,region_code
2020-03-05,45,45,NA,NA,NA,public,England,NA
2020-03-06,69,69,NA,NA,NA,public,England,NA
2020-03-07,55,55,NA,NA,NA,public,England,NA
2020-03-08,50,50,NA,NA,NA,public,England,NA
2020-03-09,123,123,NA,NA,NA,public,England,NA
2020-03-10,222,222,NA,NA,NA,public,England,NA
2020-03-11,341,341,NA,NA,NA,public,England,NA
2020-03-12,407,407,NA,NA,NA,public,England,NA
2020-03-13,378,378,NA,NA,NA,public,England,NA
2020-03-14,310,310,NA,NA,NA,public,England,NA
2020-03-15,383,383,NA,NA,NA,public,England,NA
2020-03-16,534,534,NA,NA,NA,public,England,NA
2020-03-17,663,663,NA,NA,NA,public,England,NA
2020-03-18,887,887,NA,NA,NA,public,England,NA
2020-03-19,896,896,NA,NA,NA,public,England,NA
2020-03-20,1043,1043,NA,NA,NA,public,England,NA
2020-03-21,1000,1000,NA,NA,NA,public,England,NA
2020-03-22,1183,1183,NA,NA,NA,public,England,NA
2020-03-23,1958,1958,NA,NA,NA,public,England,NA
2020-03-24,1977,1977,NA,NA,NA,public,England,NA
2020-03-25,2194,2194,NA,NA,NA,public,England,NA
2020-03-26,2516,2516,NA,NA,NA,public,England,NA
2020-03-27,2520,2520,NA,NA,NA,public,England,NA
2020-03-28,2320,2320,NA,NA,NA,public,England,NA
2020-03-29,2388,2388,NA,NA,NA,public,England,NA
2020-03-30,3413,3413,NA,NA,NA,public,England,NA
2020-03-31,3647,3647,NA,NA,NA,public,England,NA
2020-04-01,3992,3992,NA,NA,NA,public,England,NA
2020-04-02,3908,3908,NA,NA,NA,public,England,NA
2020-04-03,3887,3887,NA,NA,NA,public,England,NA
2020-04-04,3252,3252,NA,NA,NA,public,England,NA
2020-04-05,2992,2992,NA,NA,NA,public,England,NA
2020-04-06,4152,4152,NA,NA,NA,public,England,NA
2020-04-07,4349,4349,NA,NA,NA,public,England,NA
2020-04-08,4093,4093,NA,NA,NA,public,England,NA
2020-04-09,3893,3893,NA,NA,NA,public,England,NA
2020-04-10,3427,3427,NA,NA,NA,public,England,NA
2020-04-11,2904,2904,NA,NA,NA,public,England,NA
2020-04-12,2833,2833,NA,NA,NA,public,England,NA
2020-04-13,3275,3275,NA,NA,NA,public,England,NA
2020-04-14,3357,3357,NA,NA,NA,public,England,NA
2020-04-15,3936,3936,NA,NA,NA,public,England,NA
2020-04-16,4051,4051,NA,NA,NA,public,England,NA
2020-04-17,3813,3813,NA,NA,NA,public,England,NA
2020-04-18,3767,3767,NA,NA,NA,public,England,NA
2020-04-19,3217,3217,NA,NA,NA,public,England,NA
2020-04-20,3447,3447,NA,NA,NA,public,England,NA
2020-04-21,3783,3783,NA,NA,NA,public,England,NA
2020-04-22,4653,4653,NA,NA,NA,public,England,NA
2020-04-23,4421,4421,NA,NA,NA,public,England,NA
2020-04-24,4159,4159,NA,NA,NA,public,England,NA
2020-04-25,3239,3239,NA,NA,NA,public,England,NA
2020-04-26,2991,2991,NA,NA,NA,public,England,NA
2020-04-27,3951,3951,NA,NA,NA,public,England,NA
2020-04-28,3913,3913,NA,NA,NA,public,England,NA
2020-04-29,4621,4621,NA,NA,NA,public,England,NA
2020-04-30,4219,4219,NA,NA,NA,public,England,NA
2020-05-01,4014,4014,NA,NA,NA,public,England,NA
2020-05-02,2672,2672,NA,NA,NA,public,England,NA
2020-05-03,2537,2537,NA,NA,NA,public,England,NA
2020-05-04,2775,2775,NA,NA,NA,public,England,NA
2020-05-05,3061,3061,NA,NA,NA,public,England,NA
2020-05-06,3187,3187,NA,NA,NA,public,England,NA
2020-05-07,3118,3118,NA,NA,NA,public,England,NA
2020-05-08,2570,2570,NA,NA,NA,public,England,NA
2020-05-09,1762,1762,NA,NA,NA,public,England,NA
2020-05-10,1982,1982,NA,NA,NA,public,England,NA
2020-05-11,3020,3020,NA,NA,NA,public,England,NA
2020-05-12,2864,2864,NA,NA,NA,public,England,NA
2020-05-13,2813,2813,NA,NA,NA,public,England,NA
2020-05-14,2166,2166,NA,NA,NA,public,England,NA
2020-05-15,2090,2090,NA,NA,NA,public,England,NA
2020-05-16,1751,1751,NA,NA,NA,public,England,NA
2020-05-17,1568,1568,NA,NA,NA,public,England,NA
2020-05-18,2166,2166,NA,NA,NA,public,England,NA
2020-05-19,2538,2538,NA,NA,NA,public,England,NA
2020-05-20,2311,2311,NA,NA,NA,public,England,NA
2020-05-21,2231,2231,NA,NA,NA,public,England,NA
2020-05-22,1774,1774,NA,NA,NA,public,England,NA
2020-05-23,1289,1289,NA,NA,NA,public,England,NA
2020-05-24,1189,1189,NA,NA,NA,public,England,NA
2020-05-25,1362,1362,NA,NA,NA,public,England,NA
2020-05-26,1428,1428,NA,NA,NA,public,England,NA
2020-05-27,1592,1592,NA,NA,NA,public,England,NA
2020-05-28,1548,1548,NA,NA,NA,public,England,NA
2020-05-29,1353,1353,NA,NA,NA,public,England,NA
2020-05-30,983,983,NA,NA,NA,public,England,NA
2020-05-31,980,980,NA,NA,NA,public,England,NA
2020-06-01,1289,1289,NA,NA,NA,public,England,NA
2020-06-02,1336,1336,NA,NA,NA,public,England,NA
2020-06-03,1215,1215,NA,NA,NA,public,England,NA
2020-06-04,1131,1131,NA,NA,NA,public,England,NA
2020-06-05,1006,1006,NA,NA,NA,public,England,NA
2020-06-06,716,716,NA,NA,NA,public,England,NA
2020-06-07,658,658,NA,NA,NA,public,England,NA
2020-06-08,978,978,NA,NA,NA,public,England,NA
2020-06-09,1044,1044,NA,NA,NA,public,England,NA
2020-06-10,1069,1069,NA,NA,NA,public,England,NA
2020-06-11,903,903,NA,NA,NA,public,England,NA
2020-06-12,935,935,NA,NA,NA,public,England,NA
2020-06-13,781,781,NA,NA,NA,public,England,NA
2020-06-14,741,741,NA,NA,NA,public,England,NA
2020-06-15,926,926,NA,NA,NA,public,England,NA
2020-06-16,978,978,NA,NA,NA,public,England,NA
2020-06-17,894,894,NA,NA,NA,public,England,NA
2020-06-18,927,927,NA,NA,NA,public,England,NA
2020-06-19,810,810,NA,NA,NA,public,England,NA
2020-06-20,622,622,NA,NA,NA,public,England,NA
2020-06-21,546,546,NA,NA,NA,public,England,NA
2020-06-22,806,806,NA,NA,NA,public,England,NA
2020-06-23,718,718,NA,NA,NA,public,England,NA
2020-06-24,718,718,NA,NA,NA,public,England,NA
2020-06-25,631,631,NA,NA,NA,public,England,NA
2020-06-26,631,631,NA,NA,NA,public,England,NA
2020-06-27,501,501,NA,NA,NA,public,England,NA
2020-06-28,407,407,NA,NA,NA,public,England,NA
2020-06-29,657,657,NA,NA,NA,public,England,NA
2020-06-30,568,568,NA,NA,NA,public,England,NA
2020-07-01,607,607,NA,NA,NA,public,England,NA
2020-07-02,548,548,NA,NA,NA,public,England,NA
2020-07-03,529,529,NA,NA,NA,public,England,NA
2020-07-04,381,381,NA,NA,NA,public,England,NA
2020-07-05,535,535,NA,NA,NA,public,England,NA
2020-07-06,642,642,NA,NA,NA,public,England,NA
2020-07-07,549,549,NA,NA,NA,public,England,NA
2020-07-08,658,658,NA,NA,NA,public,England,NA
2020-07-09,673,673,NA,NA,NA,public,England,NA
2020-07-10,510,510,NA,NA,NA,public,England,NA
2020-07-11,408,408,NA,NA,NA,public,England,NA
2020-07-12,350,350,NA,NA,NA,public,England,NA
2020-07-13,667,667,NA,NA,NA,public,England,NA
2020-07-14,637,637,NA,NA,NA,public,England,NA
2020-07-15,714,714,NA,NA,NA,public,England,NA
2020-07-16,631,631,NA,NA,NA,public,England,NA
2020-07-17,537,537,NA,NA,NA,public,England,NA
2020-07-18,465,465,NA,NA,NA,public,England,NA
2020-07-19,407,407,NA,NA,NA,public,England,NA
2020-07-20,744,744,NA,NA,NA,public,England,NA
2020-07-21,677,677,NA,NA,NA,public,England,NA
2020-07-22,733,733,NA,NA,NA,public,England,NA
2020-07-23,715,715,NA,NA,NA,public,England,NA
2020-07-24,699,699,NA,NA,NA,public,England,NA
2020-07-25,489,489,NA,NA,NA,public,England,NA
2020-07-26,507,507,NA,NA,NA,public,England,NA
2020-07-27,799,799,NA,NA,NA,public,England,NA
2020-07-28,771,771,NA,NA,NA,public,England,NA
2020-07-29,967,967,NA,NA,NA,public,England,NA
2020-07-30,847,847,NA,NA,NA,public,England,NA
2020-07-31,621,621,NA,NA,NA,public,England,NA
2020-08-01,490,490,NA,NA,NA,public,England,NA
2020-08-02,506,506,NA,NA,NA,public,England,NA
2020-08-03,930,930,NA,NA,NA,public,England,NA
2020-08-04,911,911,NA,NA,NA,public,England,NA
2020-08-05,930,930,NA,NA,NA,public,England,NA
2020-08-06,962,962,NA,NA,NA,public,England,NA
2020-08-07,858,858,NA,NA,NA,public,England,NA
2020-08-08,634,634,NA,NA,NA,public,England,NA
2020-08-09,552,552,NA,NA,NA,public,England,NA
2020-08-10,1328,1328,NA,NA,NA,public,England,NA
2020-08-11,1195,1195,NA,NA,NA,public,England,NA
2020-08-12,1088,1088,NA,NA,NA,public,England,NA
2020-08-13,1011,1011,NA,NA,NA,public,England,NA
2020-08-14,1029,1029,NA,NA,NA,public,England,NA
2020-08-15,637,637,NA,NA,NA,public,England,NA
2020-08-16,526,526,NA,NA,NA,public,England,NA
2020-08-17,1124,1124,NA,NA,NA,public,England,NA
2020-08-18,909,909,NA,NA,NA,public,England,NA
2020-08-19,1058,1058,NA,NA,NA,public,England,NA
2020-08-20,1195,1195,NA,NA,NA,public,England,NA
2020-08-21,992,992,NA,NA,NA,public,England,NA
2020-08-22,705,705,NA,NA,NA,public,England,NA
2020-08-23,692,692,NA,NA,NA,public,England,NA
2020-08-24,1109,1109,NA,NA,NA,public,England,NA
2020-08-25,1023,1023,NA,NA,NA,public,England,NA
2020-08-26,1121,1121,NA,NA,NA,public,England,NA
2020-08-27,1305,1305,NA,NA,NA,public,England,NA
2020-08-28,1349,1349,NA,NA,NA,public,England,NA
2020-08-29,1024,1024,NA,NA,NA,public,England,NA
2020-08-30,967,967,NA,NA,NA,public,England,NA
2020-08-31,1251,1251,NA,NA,NA,public,England,NA
2020-09-01,1903,1903,NA,NA,NA,public,England,NA
2020-09-02,2590,2590,NA,NA,NA,public,England,NA
2020-09-03,2634,2634,NA,NA,NA,public,England,NA
2020-09-04,2560,2560,NA,NA,NA,public,England,NA
2020-09-05,2167,2167,NA,NA,NA,public,England,NA
2020-09-06,2037,2037,NA,NA,NA,public,England,NA
2020-09-07,3430,3430,NA,NA,NA,public,England,NA
2020-09-08,2970,2970,NA,NA,NA,public,England,NA
2020-09-09,2817,2817,NA,NA,NA,public,England,NA
2020-09-10,3054,3054,NA,NA,NA,public,England,NA
2020-09-11,2749,2749,NA,NA,NA,public,England,NA
2020-09-12,2166,2166,NA,NA,NA,public,England,NA
2020-09-13,1675,1675,NA,NA,NA,public,England,NA
2020-09-14,2814,2814,NA,NA,NA,public,England,NA
2020-09-15,2958,2958,NA,NA,NA,public,England,NA
2020-09-16,3668,3668,NA,NA,NA,public,England,NA
2020-09-17,3843,3843,NA,NA,NA,public,England,NA
2020-09-18,4165,4165,NA,NA,NA,public,England,NA
2020-09-19,4110,4110,NA,NA,NA,public,England,NA
2020-09-20,4570,4570,NA,NA,NA,public,England,NA
2020-09-21,4610,4610,NA,NA,NA,public,England,NA
2020-09-22,5259,5259,NA,NA,NA,public,England,NA
2020-09-23,5777,5777,NA,NA,NA,public,England,NA
2020-09-24,6196,6196,NA,NA,NA,public,England,NA
2020-09-25,5902,5902,NA,NA,NA,public,England,NA
2020-09-26,5564,5564,NA,NA,NA,public,England,NA
2020-09-27,5944,5944,NA,NA,NA,public,England,NA
2020-09-28,8406,8406,NA,NA,NA,public,England,NA
2020-09-29,8602,8602,NA,NA,NA,public,England,NA
2020-09-30,10412,10412,NA,NA,NA,public,England,NA
2020-10-01,11182,11182,NA,NA,NA,public,England,NA
2020-10-02,11478,11478,NA,NA,NA,public,England,NA
2020-10-03,9609,9609,NA,NA,NA,public,England,NA
2020-10-04,9789,9789,NA,NA,NA,public,England,NA
2020-10-05,13908,13908,NA,NA,NA,public,England,NA
2020-10-06,14154,14154,NA,NA,NA,public,England,NA
2020-10-07,15044,15044,NA,NA,NA,public,England,NA
2020-10-08,15134,15134,NA,NA,NA,public,England,NA
2020-10-09,12865,12865,NA,NA,NA,public,England,NA
2020-10-10,10072,10072,NA,NA,NA,public,England,NA
2020-10-11,9588,9588,NA,NA,NA,public,England,NA
2020-10-12,16032,16032,NA,NA,NA,public,England,NA
2020-10-13,15304,15304,NA,NA,NA,public,England,NA
2020-10-14,16239,16239,NA,NA,NA,public,England,NA
2020-10-15,15056,15056,NA,NA,NA,public,England,NA
2020-10-16,14376,14376,NA,NA,NA,public,England,NA
2020-10-17,12255,12255,NA,NA,NA,public,England,NA
2020-10-18,11762,11762,NA,NA,NA,public,England,NA
2020-10-19,21895,21895,NA,NA,NA,public,England,NA
2020-10-20,21130,21130,NA,NA,NA,public,England,NA
2020-10-21,21276,21276,NA,NA,NA,public,England,NA
2020-10-22,19441,19441,NA,NA,NA,public,England,NA
2020-10-23,17927,17927,NA,NA,NA,public,England,NA
2020-10-24,13431,13431,NA,NA,NA,public,England,NA
2020-10-25,13086,13086,NA,NA,NA,public,England,NA
2020-10-26,22575,22575,NA,NA,NA,public,England,NA
2020-10-27,20313,20313,NA,NA,NA,public,England,NA
2020-10-28,20068,20068,NA,NA,NA,public,England,NA
2020-10-29,19802,19802,NA,NA,NA,public,England,NA
2020-10-30,19506,19506,NA,NA,NA,public,England,NA
2020-10-31,14266,14266,NA,NA,NA,public,England,NA
2020-11-01,13295,13295,NA,NA,NA,public,England,NA
2020-11-02,27765,27765,NA,NA,NA,public,England,NA
2020-11-03,22148,22148,NA,NA,NA,public,England,NA
2020-11-04,20532,20532,NA,NA,NA,public,England,NA
2020-11-05,20703,20703,NA,NA,NA,public,England,NA
2020-11-06,20669,20669,NA,NA,NA,public,England,NA
2020-11-07,16541,16541,NA,NA,NA,public,England,NA
2020-11-08,17915,17915,NA,NA,NA,public,England,NA
2020-11-09,27965,27965,NA,NA,NA,public,England,NA
2020-11-10,24311,24311,NA,NA,NA,public,England,NA
2020-11-11,24493,24493,NA,NA,NA,public,England,NA
2020-11-12,21823,21823,NA,NA,NA,public,England,NA
2020-11-13,21515,21515,NA,NA,NA,public,England,NA
2020-11-14,15967,15967,NA,NA,NA,public,England,NA
2020-11-15,14150,14150,NA,NA,NA,public,England,NA
2020-11-16,23583,23583,NA,NA,NA,public,England,NA
2020-11-17,20158,20158,NA,NA,NA,public,England,NA
2020-11-18,18077,18077,NA,NA,NA,public,England,NA
2020-11-19,15397,15397,NA,NA,NA,public,England,NA
2020-11-20,14583,14583,NA,NA,NA,public,England,NA
2020-11-21,10553,10553,NA,NA,NA,public,England,NA
2020-11-22,9989,9989,NA,NA,NA,public,England,NA
2020-11-23,16109,16109,NA,NA,NA,public,England,NA
2020-11-24,13924,13924,NA,NA,NA,public,England,NA
2020-11-25,13845,13845,NA,NA,NA,public,England,NA
2020-11-26,12173,12173,NA,NA,NA,public,England,NA
2020-11-27,12146,12146,NA,NA,NA,public,England,NA
2020-11-28,9151,9151,NA,NA,NA,public,England,NA
2020-11-29,8849,8849,NA,NA,NA,public,England,NA
2020-11-30,14911,14911,NA,NA,NA,public,England,NA
2020-12-01,13403,13403,NA,NA,NA,public,England,NA
2020-12-02,13347,13347,NA,NA,NA,public,England,NA
2020-12-03,12435,12435,NA,NA,NA,public,England,NA
2020-12-04,12761,12761,NA,NA,NA,public,England,NA
2020-12-05,10072,10072,NA,NA,NA,public,England,NA
2020-12-06,10829,10829,NA,NA,NA,public,England,NA
2020-12-07,17254,17254,NA,NA,NA,public,England,NA
2020-12-08,16521,16521,NA,NA,NA,public,England,NA
2020-12-09,17325,17325,NA,NA,NA,public,England,NA
2020-12-10,18378,18378,NA,NA,NA,public,England,NA
2020-12-11,19732,19732,NA,NA,NA,public,England,NA
2020-12-12,15934,15934,NA,NA,NA,public,England,NA
2020-12-13,18033,18033,NA,NA,NA,public,England,NA
2020-12-14,29275,29275,NA,NA,NA,public,England,NA
2020-12-15,28889,28889,NA,NA,NA,public,England,NA
2020-12-16,29886,29886,NA,NA,NA,public,England,NA
2020-12-17,29371,29371,NA,NA,NA,public,England,NA
2020-12-18,31508,31508,NA,NA,NA,public,England,NA
2020-12-19,21513,21513,NA,NA,NA,public,England,NA
2020-12-20,28781,28781,NA,NA,NA,public,England,NA
2020-12-21,42191,42191,NA,NA,NA,public,England,NA
2020-12-22,40529,40529,NA,NA,NA,public,England,NA
2020-12-23,37249,37249,NA,NA,NA,public,England,NA
2020-12-24,28439,28439,NA,NA,NA,public,England,NA
2020-12-25,12624,12624,NA,NA,NA,public,England,NA
2020-12-26,36532,36532,NA,NA,NA,public,England,NA
2020-12-27,42222,42222,NA,NA,NA,public,England,NA
2020-12-28,39746,39746,NA,NA,NA,public,England,NA
2020-12-29,72104,72104,NA,NA,NA,public,England,NA
2020-12-30,62489,62489,NA,NA,NA,public,England,NA
2020-12-31,46393,46393,NA,NA,NA,public,England,NA
2021-01-01,28076,28076,NA,NA,NA,public,England,NA
2021-01-02,53933,53933,NA,NA,NA,public,England,NA
2021-01-03,49289,49289,NA,NA,NA,public,England,NA
2021-01-04,68658,68658,NA,NA,NA,public,England,NA
2021-01-05,57710,57710,NA,NA,NA,public,England,NA
2021-01-06,50930,50930,NA,NA,NA,public,England,NA
2021-01-07,46451,46451,NA,NA,NA,public,England,NA
2021-01-08,42013,42013,NA,NA,NA,public,England,NA
2021-01-09,35234,35234,NA,NA,NA,public,England,NA
2021-01-10,32678,32678,NA,NA,NA,public,England,NA
2021-01-11,51606,51606,NA,NA,NA,public,England,NA
2021-01-12,44306,44306,NA,NA,NA,public,England,NA
2021-01-13,40850,40850,NA,NA,NA,public,England,NA
2021-01-14,38216,38216,NA,NA,NA,public,England,NA
2021-01-15,36499,36499,NA,NA,NA,public,England,NA
2021-01-16,27461,27461,NA,NA,NA,public,England,NA
2021-01-17,26063,26063,NA,NA,NA,public,England,NA
2021-01-18,40408,40408,NA,NA,NA,public,England,NA
2021-01-19,35634,35634,NA,NA,NA,public,England,NA
2021-01-20,31497,31497,NA,NA,NA,public,England,NA
2021-01-21,28531,28531,NA,NA,NA,public,England,NA
2021-01-22,26690,26690,NA,NA,NA,public,England,NA
2021-01-23,19755,19755,NA,NA,NA,public,England,NA
2021-01-24,15373,15373,NA,NA,NA,public,England,NA
2021-01-25,26902,26902,NA,NA,NA,public,England,NA
2021-01-26,24246,24246,NA,NA,NA,public,England,NA
2021-01-27,23068,23068,NA,NA,NA,public,England,NA
2021-01-28,21692,21692,NA,NA,NA,public,England,NA
2021-01-29,19536,19536,NA,NA,NA,public,England,NA
2021-01-30,14897,14897,NA,NA,NA,public,England,NA
2021-01-31,13624,13624,NA,NA,NA,public,England,NA
2021-02-01,19967,19967,NA,NA,NA,public,England,NA
2021-02-02,17538,17538,NA,NA,NA,public,England,NA
2021-02-03,17284,17284,NA,NA,NA,public,England,NA
2021-02-04,16038,16038,NA,NA,NA,public,England,NA
2021-02-05,13846,13846,NA,NA,NA,public,England,NA
2021-02-06,10534,10534,NA,NA,NA,public,England,NA
2021-02-07,10112,10112,NA,NA,NA,public,England,NA
2021-02-08,13778,13778,NA,NA,NA,public,England,NA
2021-02-09,12152,12152,NA,NA,NA,public,England,NA
2021-02-10,11747,11747,NA,NA,NA,public,England,NA
2021-02-11,11157,11157,NA,NA,NA,public,England,NA
2021-02-12,10507,10507,NA,NA,NA,public,England,NA
2021-02-13,7706,7706,NA,NA,NA,public,England,NA
2021-02-14,7498,7498,NA,NA,NA,public,England,NA
2021-02-15,12389,12389,NA,NA,NA,public,England,NA
2021-02-16,10742,10742,NA,NA,NA,public,England,NA
2021-02-17,9939,9939,NA,NA,NA,public,England,NA
2021-02-18,9853,9853,NA,NA,NA,public,England,NA
2021-02-19,8814,8814,NA,NA,NA,public,England,NA
2021-02-20,6868,6868,NA,NA,NA,public,England,NA
2021-02-21,6766,6766,NA,NA,NA,public,England,NA
2021-02-22,9810,9810,NA,NA,NA,public,England,NA
2021-02-23,8099,8099,NA,NA,NA,public,England,NA
2021-02-24,7254,7254,NA,NA,NA,public,England,NA
2021-02-25,6574,6574,NA,NA,NA,public,England,NA
2021-02-26,5630,5630,NA,NA,NA,public,England,NA
2021-02-27,4070,4070,NA,NA,NA,public,England,NA
2021-02-28,3938,3938,NA,NA,NA,public,England,NA
2021-03-01,5855,5855,NA,NA,NA,public,England,NA
2021-03-02,5624,5624,NA,NA,NA,public,England,NA
2021-03-03,5079,5079,NA,NA,NA,public,England,NA
2021-03-04,4764,4764,NA,NA,NA,public,England,NA
2021-03-05,4519,4519,NA,NA,NA,public,England,NA
2021-03-06,3674,3674,NA,NA,NA,public,England,NA
2021-03-07,3521,3521,NA,NA,NA,public,England,NA
2021-03-08,5540,5540,NA,NA,NA,public,England,NA
2021-03-09,5192,5192,NA,NA,NA,public,England,NA
2021-03-10,4980,4980,NA,NA,NA,public,England,NA
2021-03-11,4650,4650,NA,NA,NA,public,England,NA
2021-03-12,4588,4588,NA,NA,NA,public,England,NA
2021-03-13,3437,3437,NA,NA,NA,public,England,NA
2021-03-14,3570,3570,NA,NA,NA,public,England,NA
2021-03-15,5402,5402,NA,NA,NA,public,England,NA
2021-03-16,4710,4710,NA,NA,NA,public,England,NA
2021-03-17,4810,4810,NA,NA,NA,public,England,NA
2021-03-18,4486,4486,NA,NA,NA,public,England,NA
2021-03-19,4111,4111,NA,NA,NA,public,England,NA
2021-03-20,3346,3346,NA,NA,NA,public,England,NA
2021-03-21,4496,4496,NA,NA,NA,public,England,NA
2021-03-22,5119,5119,NA,NA,NA,public,England,NA
2021-03-23,4309,4309,NA,NA,NA,public,England,NA
2021-03-24,5081,5081,NA,NA,NA,public,England,NA
2021-03-25,4405,4405,NA,NA,NA,public,England,NA
2021-03-26,3591,3591,NA,NA,NA,public,England,NA
2021-03-27,2922,2922,NA,NA,NA,public,England,NA
2021-03-28,4088,4088,NA,NA,NA,public,England,NA
2021-03-29,3165,3165,NA,NA,NA,public,England,NA
2021-03-30,2930,2930,NA,NA,NA,public,England,NA
2021-03-31,3119,3119,NA,NA,NA,public,England,NA
2021-04-01,2829,2829,NA,NA,NA,public,England,NA
2021-04-02,2100,2100,NA,NA,NA,public,England,NA
2021-04-03,1989,1989,NA,NA,NA,public,England,NA
2021-04-04,1908,1908,NA,NA,NA,public,England,NA
2021-04-05,2168,2168,NA,NA,NA,public,England,NA
2021-04-06,2524,2524,NA,NA,NA,public,England,NA
2021-04-07,2560,2560,NA,NA,NA,public,England,NA
2021-04-08,2439,2439,NA,NA,NA,public,England,NA
2021-04-09,2274,2274,NA,NA,NA,public,England,NA
2021-04-10,1853,1853,NA,NA,NA,public,England,NA
2021-04-11,1878,1878,NA,NA,NA,public,England,NA
2021-04-12,2198,2198,NA,NA,NA,public,England,NA
2021-04-13,1872,1872,NA,NA,NA,public,England,NA
2021-04-14,1901,1901,NA,NA,NA,public,England,NA
2021-04-15,1783,1783,NA,NA,NA,public,England,NA
2021-04-16,1769,1769,NA,NA,NA,public,England,NA
2021-04-17,1283,1283,NA,NA,NA,public,England,NA
2021-04-18,2102,2102,NA,NA,NA,public,England,NA
2021-04-19,2090,2090,NA,NA,NA,public,England,NA
2021-04-20,1920,1920,NA,NA,NA,public,England,NA
2021-04-21,2097,2097,NA,NA,NA,public,England,NA
2021-04-22,1867,1867,NA,NA,NA,public,England,NA
2021-04-23,1552,1552,NA,NA,NA,public,England,NA
2021-04-24,1180,1180,NA,NA,NA,public,England,NA
2021-04-25,1758,1758,NA,NA,NA,public,England,NA
2021-04-26,2069,2069,NA,NA,NA,public,England,NA
2021-04-27,1673,1673,NA,NA,NA,public,England,NA
2021-04-28,1994,1994,NA,NA,NA,public,England,NA
2021-04-29,1700,1700,NA,NA,NA,public,England,NA
2021-04-30,1384,1384,NA,NA,NA,public,England,NA
2021-05-01,1102,1102,NA,NA,NA,public,England,NA
2021-05-02,1203,1203,NA,NA,NA,public,England,NA
2021-05-03,1680,1680,NA,NA,NA,public,England,NA
2021-05-04,2011,2011,NA,NA,NA,public,England,NA
2021-05-05,2010,2010,NA,NA,NA,public,England,NA
2021-05-06,1795,1795,NA,NA,NA,public,England,NA
2021-05-07,1537,1537,NA,NA,NA,public,England,NA
2021-05-08,1191,1191,NA,NA,NA,public,England,NA
2021-05-09,1839,1839,NA,NA,NA,public,England,NA
2021-05-10,2155,2155,NA,NA,NA,public,England,NA
2021-05-11,1720,1720,NA,NA,NA,public,England,NA
2021-05-12,1754,1754,NA,NA,NA,public,England,NA
2021-05-13,1640,1640,NA,NA,NA,public,England,NA
2021-05-14,1441,1441,NA,NA,NA,public,England,NA
2021-05-15,1247,1247,NA,NA,NA,public,England,NA
2021-05-16,1508,1508,NA,NA,NA,public,England,NA
2021-05-17,2225,2225,NA,NA,NA,public,England,NA
2021-05-18,2122,2122,NA,NA,NA,public,England,NA
2021-05-19,2153,2153,NA,NA,NA,public,England,NA
2021-05-20,1903,1903,NA,NA,NA,public,England,NA
2021-05-21,1783,1783,NA,NA,NA,public,England,NA
2021-05-22,1520,1520,NA,NA,NA,public,England,NA
2021-05-23,1831,1831,NA,NA,NA,public,England,NA
2021-05-24,2599,2599,NA,NA,NA,public,England,NA
2021-05-25,2668,2668,NA,NA,NA,public,England,NA
2021-05-26,3036,3036,NA,NA,NA,public,England,NA
2021-05-27,2925,2925,NA,NA,NA,public,England,NA
2021-05-28,2796,2796,NA,NA,NA,public,England,NA
2021-05-29,2377,2377,NA,NA,NA,public,England,NA
2021-05-30,2511,2511,NA,NA,NA,public,England,NA
2021-05-31,3039,3039,NA,NA,NA,public,England,NA
