date,total_cases,sgtf_unknown,total_sgt,sgtf,non_sgtf,source,region,region_code
2020-03-05,45,45,NA,NA,NA,public,England,NA
2020-03-06,69,69,NA,NA,NA,public,England,NA
2020-03-07,55,55,NA,NA,NA,public,England,NA
2020-03-08,50,50,NA,NA,NA,public,England,NA
2020-03-09,123,123,NA,NA,NA,public,England,NA
2020-03-10,222,222,NA,NA,NA,public,England,NA
2020-03-11,342,342,NA,NA,NA,public,England,NA
2020-03-12,407,407,NA,NA,NA,public,England,NA
2020-03-13,378,378,NA,NA,NA,public,England,NA
2020-03-14,310,310,NA,NA,NA,public,England,NA
2020-03-15,383,383,NA,NA,NA,public,England,NA
2020-03-16,534,534,NA,NA,NA,public,England,NA
2020-03-17,667,667,NA,NA,NA,public,England,NA
2020-03-18,888,888,NA,NA,NA,public,England,NA
2020-03-19,897,897,NA,NA,NA,public,England,NA
2020-03-20,1043,1043,NA,NA,NA,public,England,NA
2020-03-21,1001,1001,NA,NA,NA,public,England,NA
2020-03-22,1183,1183,NA,NA,NA,public,England,NA
2020-03-23,1959,1959,NA,NA,NA,public,England,NA
2020-03-24,1979,1979,NA,NA,NA,public,England,NA
2020-03-25,2198,2198,NA,NA,NA,public,England,NA
2020-03-26,2517,2517,NA,NA,NA,public,England,NA
2020-03-27,2524,2524,NA,NA,NA,public,England,NA
2020-03-28,2320,2320,NA,NA,NA,public,England,NA
2020-03-29,2389,2389,NA,NA,NA,public,England,NA
2020-03-30,3417,3417,NA,NA,NA,public,England,NA
2020-03-31,3654,3654,NA,NA,NA,public,England,NA
2020-04-01,3993,3993,NA,NA,NA,public,England,NA
2020-04-02,3915,3915,NA,NA,NA,public,England,NA
2020-04-03,3891,3891,NA,NA,NA,public,England,NA
2020-04-04,3252,3252,NA,NA,NA,public,England,NA
2020-04-05,2995,2995,NA,NA,NA,public,England,NA
2020-04-06,4155,4155,NA,NA,NA,public,England,NA
2020-04-07,4352,4352,NA,NA,NA,public,England,NA
2020-04-08,4096,4096,NA,NA,NA,public,England,NA
2020-04-09,3894,3894,NA,NA,NA,public,England,NA
2020-04-10,3432,3432,NA,NA,NA,public,England,NA
2020-04-11,2908,2908,NA,NA,NA,public,England,NA
2020-04-12,2834,2834,NA,NA,NA,public,England,NA
2020-04-13,3276,3276,NA,NA,NA,public,England,NA
2020-04-14,3363,3363,NA,NA,NA,public,England,NA
2020-04-15,3941,3941,NA,NA,NA,public,England,NA
2020-04-16,4059,4059,NA,NA,NA,public,England,NA
2020-04-17,3823,3823,NA,NA,NA,public,England,NA
2020-04-18,3771,3771,NA,NA,NA,public,England,NA
2020-04-19,3221,3221,NA,NA,NA,public,England,NA
2020-04-20,3452,3452,NA,NA,NA,public,England,NA
2020-04-21,3787,3787,NA,NA,NA,public,England,NA
2020-04-22,4659,4659,NA,NA,NA,public,England,NA
2020-04-23,4423,4423,NA,NA,NA,public,England,NA
2020-04-24,4164,4164,NA,NA,NA,public,England,NA
2020-04-25,3242,3242,NA,NA,NA,public,England,NA
2020-04-26,2993,2993,NA,NA,NA,public,England,NA
2020-04-27,3953,3953,NA,NA,NA,public,England,NA
2020-04-28,3923,3923,NA,NA,NA,public,England,NA
2020-04-29,4626,4626,NA,NA,NA,public,England,NA
2020-04-30,4219,4219,NA,NA,NA,public,England,NA
2020-05-01,4016,4016,NA,NA,NA,public,England,NA
2020-05-02,2677,2677,NA,NA,NA,public,England,NA
2020-05-03,2544,2544,NA,NA,NA,public,England,NA
2020-05-04,2782,2782,NA,NA,NA,public,England,NA
2020-05-05,3064,3064,NA,NA,NA,public,England,NA
2020-05-06,3187,3187,NA,NA,NA,public,England,NA
2020-05-07,3122,3122,NA,NA,NA,public,England,NA
2020-05-08,2570,2570,NA,NA,NA,public,England,NA
2020-05-09,1762,1762,NA,NA,NA,public,England,NA
2020-05-10,1982,1982,NA,NA,NA,public,England,NA
2020-05-11,3020,3020,NA,NA,NA,public,England,NA
2020-05-12,2864,2864,NA,NA,NA,public,England,NA
2020-05-13,2814,2814,NA,NA,NA,public,England,NA
2020-05-14,2165,2165,NA,NA,NA,public,England,NA
2020-05-15,2090,2090,NA,NA,NA,public,England,NA
2020-05-16,1753,1753,NA,NA,NA,public,England,NA
2020-05-17,1568,1568,NA,NA,NA,public,England,NA
2020-05-18,2168,2168,NA,NA,NA,public,England,NA
2020-05-19,2539,2539,NA,NA,NA,public,England,NA
2020-05-20,2315,2315,NA,NA,NA,public,England,NA
2020-05-21,2231,2231,NA,NA,NA,public,England,NA
2020-05-22,1774,1774,NA,NA,NA,public,England,NA
2020-05-23,1288,1288,NA,NA,NA,public,England,NA
2020-05-24,1189,1189,NA,NA,NA,public,England,NA
2020-05-25,1363,1363,NA,NA,NA,public,England,NA
2020-05-26,1428,1428,NA,NA,NA,public,England,NA
2020-05-27,1593,1593,NA,NA,NA,public,England,NA
2020-05-28,1550,1550,NA,NA,NA,public,England,NA
2020-05-29,1353,1353,NA,NA,NA,public,England,NA
2020-05-30,983,983,NA,NA,NA,public,England,NA
2020-05-31,980,980,NA,NA,NA,public,England,NA
2020-06-01,1294,1294,NA,NA,NA,public,England,NA
2020-06-02,1339,1339,NA,NA,NA,public,England,NA
2020-06-03,1215,1215,NA,NA,NA,public,England,NA
2020-06-04,1131,1131,NA,NA,NA,public,England,NA
2020-06-05,1006,1006,NA,NA,NA,public,England,NA
2020-06-06,717,717,NA,NA,NA,public,England,NA
2020-06-07,659,659,NA,NA,NA,public,England,NA
2020-06-08,978,978,NA,NA,NA,public,England,NA
2020-06-09,1045,1045,NA,NA,NA,public,England,NA
2020-06-10,1071,1071,NA,NA,NA,public,England,NA
2020-06-11,903,903,NA,NA,NA,public,England,NA
2020-06-12,936,936,NA,NA,NA,public,England,NA
2020-06-13,782,782,NA,NA,NA,public,England,NA
2020-06-14,741,741,NA,NA,NA,public,England,NA
2020-06-15,926,926,NA,NA,NA,public,England,NA
2020-06-16,979,979,NA,NA,NA,public,England,NA
2020-06-17,894,894,NA,NA,NA,public,England,NA
2020-06-18,927,927,NA,NA,NA,public,England,NA
2020-06-19,811,811,NA,NA,NA,public,England,NA
2020-06-20,622,622,NA,NA,NA,public,England,NA
2020-06-21,544,544,NA,NA,NA,public,England,NA
2020-06-22,807,807,NA,NA,NA,public,England,NA
2020-06-23,718,718,NA,NA,NA,public,England,NA
2020-06-24,718,718,NA,NA,NA,public,England,NA
2020-06-25,631,631,NA,NA,NA,public,England,NA
2020-06-26,630,630,NA,NA,NA,public,England,NA
2020-06-27,501,501,NA,NA,NA,public,England,NA
2020-06-28,407,407,NA,NA,NA,public,England,NA
2020-06-29,656,656,NA,NA,NA,public,England,NA
2020-06-30,569,569,NA,NA,NA,public,England,NA
2020-07-01,605,605,NA,NA,NA,public,England,NA
2020-07-02,548,548,NA,NA,NA,public,England,NA
2020-07-03,529,529,NA,NA,NA,public,England,NA
2020-07-04,382,382,NA,NA,NA,public,England,NA
2020-07-05,535,535,NA,NA,NA,public,England,NA
2020-07-06,642,642,NA,NA,NA,public,England,NA
2020-07-07,552,552,NA,NA,NA,public,England,NA
2020-07-08,659,659,NA,NA,NA,public,England,NA
2020-07-09,673,673,NA,NA,NA,public,England,NA
2020-07-10,510,510,NA,NA,NA,public,England,NA
2020-07-11,407,407,NA,NA,NA,public,England,NA
2020-07-12,350,350,NA,NA,NA,public,England,NA
2020-07-13,667,667,NA,NA,NA,public,England,NA
2020-07-14,637,637,NA,NA,NA,public,England,NA
2020-07-15,715,715,NA,NA,NA,public,England,NA
2020-07-16,631,631,NA,NA,NA,public,England,NA
2020-07-17,537,537,NA,NA,NA,public,England,NA
2020-07-18,465,465,NA,NA,NA,public,England,NA
2020-07-19,407,407,NA,NA,NA,public,England,NA
2020-07-20,744,744,NA,NA,NA,public,England,NA
2020-07-21,677,677,NA,NA,NA,public,England,NA
2020-07-22,732,732,NA,NA,NA,public,England,NA
2020-07-23,715,715,NA,NA,NA,public,England,NA
2020-07-24,700,700,NA,NA,NA,public,England,NA
2020-07-25,489,489,NA,NA,NA,public,England,NA
2020-07-26,507,507,NA,NA,NA,public,England,NA
2020-07-27,799,799,NA,NA,NA,public,England,NA
2020-07-28,771,771,NA,NA,NA,public,England,NA
2020-07-29,967,967,NA,NA,NA,public,England,NA
2020-07-30,847,847,NA,NA,NA,public,England,NA
2020-07-31,621,621,NA,NA,NA,public,England,NA
2020-08-01,490,490,NA,NA,NA,public,England,NA
2020-08-02,507,507,NA,NA,NA,public,England,NA
2020-08-03,930,930,NA,NA,NA,public,England,NA
2020-08-04,912,912,NA,NA,NA,public,England,NA
2020-08-05,931,931,NA,NA,NA,public,England,NA
2020-08-06,963,963,NA,NA,NA,public,England,NA
2020-08-07,860,860,NA,NA,NA,public,England,NA
2020-08-08,635,635,NA,NA,NA,public,England,NA
2020-08-09,552,552,NA,NA,NA,public,England,NA
2020-08-10,1330,1330,NA,NA,NA,public,England,NA
2020-08-11,1195,1195,NA,NA,NA,public,England,NA
2020-08-12,1089,1089,NA,NA,NA,public,England,NA
2020-08-13,1011,1011,NA,NA,NA,public,England,NA
2020-08-14,1029,1029,NA,NA,NA,public,England,NA
2020-08-15,637,637,NA,NA,NA,public,England,NA
2020-08-16,526,526,NA,NA,NA,public,England,NA
2020-08-17,1125,1125,NA,NA,NA,public,England,NA
2020-08-18,909,909,NA,NA,NA,public,England,NA
2020-08-19,1059,1059,NA,NA,NA,public,England,NA
2020-08-20,1196,1196,NA,NA,NA,public,England,NA
2020-08-21,993,993,NA,NA,NA,public,England,NA
2020-08-22,706,706,NA,NA,NA,public,England,NA
2020-08-23,692,692,NA,NA,NA,public,England,NA
2020-08-24,1112,1112,NA,NA,NA,public,England,NA
2020-08-25,1026,1026,NA,NA,NA,public,England,NA
2020-08-26,1121,1121,NA,NA,NA,public,England,NA
2020-08-27,1306,1306,NA,NA,NA,public,England,NA
2020-08-28,1348,1348,NA,NA,NA,public,England,NA
2020-08-29,1024,1024,NA,NA,NA,public,England,NA
2020-08-30,967,967,NA,NA,NA,public,England,NA
2020-08-31,1251,1251,NA,NA,NA,public,England,NA
2020-09-01,1902,1902,NA,NA,NA,public,England,NA
2020-09-02,2591,2591,NA,NA,NA,public,England,NA
2020-09-03,2634,2634,NA,NA,NA,public,England,NA
2020-09-04,2560,2560,NA,NA,NA,public,England,NA
2020-09-05,2167,2167,NA,NA,NA,public,England,NA
2020-09-06,2037,2037,NA,NA,NA,public,England,NA
2020-09-07,3430,3430,NA,NA,NA,public,England,NA
2020-09-08,2972,2972,NA,NA,NA,public,England,NA
2020-09-09,2820,2820,NA,NA,NA,public,England,NA
2020-09-10,3056,3056,NA,NA,NA,public,England,NA
2020-09-11,2750,2750,NA,NA,NA,public,England,NA
2020-09-12,2167,2167,NA,NA,NA,public,England,NA
2020-09-13,1677,1677,NA,NA,NA,public,England,NA
2020-09-14,2816,2816,NA,NA,NA,public,England,NA
2020-09-15,2958,2958,NA,NA,NA,public,England,NA
2020-09-16,3673,3673,NA,NA,NA,public,England,NA
2020-09-17,3847,3847,NA,NA,NA,public,England,NA
2020-09-18,4167,4167,NA,NA,NA,public,England,NA
2020-09-19,4111,4111,NA,NA,NA,public,England,NA
2020-09-20,4573,4573,NA,NA,NA,public,England,NA
2020-09-21,4613,4613,NA,NA,NA,public,England,NA
2020-09-22,5264,5264,NA,NA,NA,public,England,NA
2020-09-23,5785,5785,NA,NA,NA,public,England,NA
2020-09-24,6201,6201,NA,NA,NA,public,England,NA
2020-09-25,5911,5911,NA,NA,NA,public,England,NA
2020-09-26,5567,5567,NA,NA,NA,public,England,NA
2020-09-27,5949,5949,NA,NA,NA,public,England,NA
2020-09-28,8411,8411,NA,NA,NA,public,England,NA
2020-09-29,8607,8607,NA,NA,NA,public,England,NA
2020-09-30,10415,10415,NA,NA,NA,public,England,NA
2020-10-01,11189,11189,NA,NA,NA,public,England,NA
2020-10-02,11479,11479,NA,NA,NA,public,England,NA
2020-10-03,9608,9608,NA,NA,NA,public,England,NA
2020-10-04,9791,9791,NA,NA,NA,public,England,NA
2020-10-05,13918,13918,NA,NA,NA,public,England,NA
2020-10-06,14157,14157,NA,NA,NA,public,England,NA
2020-10-07,15051,15051,NA,NA,NA,public,England,NA
2020-10-08,15136,15136,NA,NA,NA,public,England,NA
2020-10-09,12869,12869,NA,NA,NA,public,England,NA
2020-10-10,10078,10078,NA,NA,NA,public,England,NA
2020-10-11,9594,9594,NA,NA,NA,public,England,NA
2020-10-12,16038,16038,NA,NA,NA,public,England,NA
2020-10-13,15315,15315,NA,NA,NA,public,England,NA
2020-10-14,16251,16251,NA,NA,NA,public,England,NA
2020-10-15,15068,15068,NA,NA,NA,public,England,NA
2020-10-16,14383,14383,NA,NA,NA,public,England,NA
2020-10-17,12260,12260,NA,NA,NA,public,England,NA
2020-10-18,11765,11765,NA,NA,NA,public,England,NA
2020-10-19,21902,21902,NA,NA,NA,public,England,NA
2020-10-20,21141,21141,NA,NA,NA,public,England,NA
2020-10-21,21295,21295,NA,NA,NA,public,England,NA
2020-10-22,19456,19456,NA,NA,NA,public,England,NA
2020-10-23,17933,17933,NA,NA,NA,public,England,NA
2020-10-24,13438,13438,NA,NA,NA,public,England,NA
2020-10-25,13088,13088,NA,NA,NA,public,England,NA
2020-10-26,22582,22582,NA,NA,NA,public,England,NA
2020-10-27,20323,20323,NA,NA,NA,public,England,NA
2020-10-28,20082,20082,NA,NA,NA,public,England,NA
2020-10-29,19814,19814,NA,NA,NA,public,England,NA
2020-10-30,19516,19516,NA,NA,NA,public,England,NA
2020-10-31,14278,14278,NA,NA,NA,public,England,NA
2020-11-01,13300,13300,NA,NA,NA,public,England,NA
2020-11-02,27778,27778,NA,NA,NA,public,England,NA
2020-11-03,22163,22163,NA,NA,NA,public,England,NA
2020-11-04,20544,20544,NA,NA,NA,public,England,NA
2020-11-05,20712,20712,NA,NA,NA,public,England,NA
2020-11-06,20685,20685,NA,NA,NA,public,England,NA
2020-11-07,16551,16551,NA,NA,NA,public,England,NA
2020-11-08,17920,17920,NA,NA,NA,public,England,NA
2020-11-09,27981,27981,NA,NA,NA,public,England,NA
2020-11-10,24316,24316,NA,NA,NA,public,England,NA
2020-11-11,24506,24506,NA,NA,NA,public,England,NA
2020-11-12,21830,21830,NA,NA,NA,public,England,NA
2020-11-13,21524,21524,NA,NA,NA,public,England,NA
2020-11-14,15977,15977,NA,NA,NA,public,England,NA
2020-11-15,14160,14160,NA,NA,NA,public,England,NA
2020-11-16,23599,23599,NA,NA,NA,public,England,NA
2020-11-17,20172,20172,NA,NA,NA,public,England,NA
2020-11-18,18089,18089,NA,NA,NA,public,England,NA
2020-11-19,15404,15404,NA,NA,NA,public,England,NA
2020-11-20,14589,14589,NA,NA,NA,public,England,NA
2020-11-21,10558,10558,NA,NA,NA,public,England,NA
2020-11-22,9993,9993,NA,NA,NA,public,England,NA
2020-11-23,16113,16113,NA,NA,NA,public,England,NA
2020-11-24,13937,13937,NA,NA,NA,public,England,NA
2020-11-25,13852,13852,NA,NA,NA,public,England,NA
2020-11-26,12177,12177,NA,NA,NA,public,England,NA
2020-11-27,12145,12145,NA,NA,NA,public,England,NA
2020-11-28,9156,9156,NA,NA,NA,public,England,NA
2020-11-29,8852,8852,NA,NA,NA,public,England,NA
2020-11-30,14916,14916,NA,NA,NA,public,England,NA
2020-12-01,13413,13413,NA,NA,NA,public,England,NA
2020-12-02,13353,13353,NA,NA,NA,public,England,NA
2020-12-03,12441,12441,NA,NA,NA,public,England,NA
2020-12-04,12765,12765,NA,NA,NA,public,England,NA
2020-12-05,10077,10077,NA,NA,NA,public,England,NA
2020-12-06,10834,10834,NA,NA,NA,public,England,NA
2020-12-07,17262,17262,NA,NA,NA,public,England,NA
2020-12-08,16525,16525,NA,NA,NA,public,England,NA
2020-12-09,17333,17333,NA,NA,NA,public,England,NA
2020-12-10,18389,18389,NA,NA,NA,public,England,NA
2020-12-11,19745,19745,NA,NA,NA,public,England,NA
2020-12-12,15941,15941,NA,NA,NA,public,England,NA
2020-12-13,18045,18045,NA,NA,NA,public,England,NA
2020-12-14,29288,29288,NA,NA,NA,public,England,NA
2020-12-15,28905,28905,NA,NA,NA,public,England,NA
2020-12-16,29902,29902,NA,NA,NA,public,England,NA
2020-12-17,29392,29392,NA,NA,NA,public,England,NA
2020-12-18,31529,31529,NA,NA,NA,public,England,NA
2020-12-19,21532,21532,NA,NA,NA,public,England,NA
2020-12-20,28797,28797,NA,NA,NA,public,England,NA
2020-12-21,42202,42202,NA,NA,NA,public,England,NA
2020-12-22,40547,40547,NA,NA,NA,public,England,NA
2020-12-23,37273,37273,NA,NA,NA,public,England,NA
2020-12-24,28460,28460,NA,NA,NA,public,England,NA
2020-12-25,12628,12628,NA,NA,NA,public,England,NA
2020-12-26,36547,36547,NA,NA,NA,public,England,NA
2020-12-27,42237,42237,NA,NA,NA,public,England,NA
2020-12-28,39769,39769,NA,NA,NA,public,England,NA
2020-12-29,72143,72143,NA,NA,NA,public,England,NA
2020-12-30,62528,62528,NA,NA,NA,public,England,NA
2020-12-31,46417,46417,NA,NA,NA,public,England,NA
2021-01-01,28127,28127,NA,NA,NA,public,England,NA
2021-01-02,54036,54036,NA,NA,NA,public,England,NA
2021-01-03,49390,49390,NA,NA,NA,public,England,NA
2021-01-04,68789,68789,NA,NA,NA,public,England,NA
2021-01-05,57792,57792,NA,NA,NA,public,England,NA
2021-01-06,51034,51034,NA,NA,NA,public,England,NA
2021-01-07,46524,46524,NA,NA,NA,public,England,NA
2021-01-08,42061,42061,NA,NA,NA,public,England,NA
2021-01-09,35272,35272,NA,NA,NA,public,England,NA
2021-01-10,32694,32694,NA,NA,NA,public,England,NA
2021-01-11,51633,51633,NA,NA,NA,public,England,NA
2021-01-12,44332,44332,NA,NA,NA,public,England,NA
2021-01-13,40870,40870,NA,NA,NA,public,England,NA
2021-01-14,38239,38239,NA,NA,NA,public,England,NA
2021-01-15,36518,36518,NA,NA,NA,public,England,NA
2021-01-16,27470,27470,NA,NA,NA,public,England,NA
2021-01-17,26078,26078,NA,NA,NA,public,England,NA
2021-01-18,40426,40426,NA,NA,NA,public,England,NA
2021-01-19,35653,35653,NA,NA,NA,public,England,NA
2021-01-20,31510,31510,NA,NA,NA,public,England,NA
2021-01-21,28537,28537,NA,NA,NA,public,England,NA
2021-01-22,26710,26710,NA,NA,NA,public,England,NA
2021-01-23,19766,19766,NA,NA,NA,public,England,NA
2021-01-24,15373,15373,NA,NA,NA,public,England,NA
2021-01-25,26916,26916,NA,NA,NA,public,England,NA
2021-01-26,24256,24256,NA,NA,NA,public,England,NA
2021-01-27,23088,23088,NA,NA,NA,public,England,NA
2021-01-28,21708,21708,NA,NA,NA,public,England,NA
2021-01-29,19546,19546,NA,NA,NA,public,England,NA
2021-01-30,14902,14902,NA,NA,NA,public,England,NA
2021-01-31,13641,13641,NA,NA,NA,public,England,NA
2021-02-01,19977,19977,NA,NA,NA,public,England,NA
2021-02-02,17551,17551,NA,NA,NA,public,England,NA
2021-02-03,17292,17292,NA,NA,NA,public,England,NA
2021-02-04,16047,16047,NA,NA,NA,public,England,NA
2021-02-05,13860,13860,NA,NA,NA,public,England,NA
2021-02-06,10540,10540,NA,NA,NA,public,England,NA
2021-02-07,10122,10122,NA,NA,NA,public,England,NA
2021-02-08,13783,13783,NA,NA,NA,public,England,NA
2021-02-09,12154,12154,NA,NA,NA,public,England,NA
2021-02-10,11755,11755,NA,NA,NA,public,England,NA
2021-02-11,11163,11163,NA,NA,NA,public,England,NA
2021-02-12,10513,10513,NA,NA,NA,public,England,NA
2021-02-13,7711,7711,NA,NA,NA,public,England,NA
2021-02-14,7504,7504,NA,NA,NA,public,England,NA
2021-02-15,12398,12398,NA,NA,NA,public,England,NA
2021-02-16,10742,10742,NA,NA,NA,public,England,NA
2021-02-17,9948,9948,NA,NA,NA,public,England,NA
2021-02-18,9860,9860,NA,NA,NA,public,England,NA
2021-02-19,8816,8816,NA,NA,NA,public,England,NA
2021-02-20,6872,6872,NA,NA,NA,public,England,NA
2021-02-21,6768,6768,NA,NA,NA,public,England,NA
2021-02-22,9817,9817,NA,NA,NA,public,England,NA
2021-02-23,8102,8102,NA,NA,NA,public,England,NA
2021-02-24,7258,7258,NA,NA,NA,public,England,NA
2021-02-25,6577,6577,NA,NA,NA,public,England,NA
2021-02-26,5634,5634,NA,NA,NA,public,England,NA
2021-02-27,4074,4074,NA,NA,NA,public,England,NA
2021-02-28,3938,3938,NA,NA,NA,public,England,NA
2021-03-01,5860,5860,NA,NA,NA,public,England,NA
2021-03-02,5626,5626,NA,NA,NA,public,England,NA
2021-03-03,5080,5080,NA,NA,NA,public,England,NA
2021-03-04,4767,4767,NA,NA,NA,public,England,NA
2021-03-05,4522,4522,NA,NA,NA,public,England,NA
2021-03-06,3676,3676,NA,NA,NA,public,England,NA
2021-03-07,3524,3524,NA,NA,NA,public,England,NA
2021-03-08,5544,5544,NA,NA,NA,public,England,NA
2021-03-09,5194,5194,NA,NA,NA,public,England,NA
2021-03-10,4982,4982,NA,NA,NA,public,England,NA
2021-03-11,4650,4650,NA,NA,NA,public,England,NA
2021-03-12,4589,4589,NA,NA,NA,public,England,NA
2021-03-13,3439,3439,NA,NA,NA,public,England,NA
2021-03-14,3575,3575,NA,NA,NA,public,England,NA
2021-03-15,5406,5406,NA,NA,NA,public,England,NA
2021-03-16,4712,4712,NA,NA,NA,public,England,NA
2021-03-17,4810,4810,NA,NA,NA,public,England,NA
2021-03-18,4486,4486,NA,NA,NA,public,England,NA
2021-03-19,4115,4115,NA,NA,NA,public,England,NA
2021-03-20,3349,3349,NA,NA,NA,public,England,NA
2021-03-21,4497,4497,NA,NA,NA,public,England,NA
2021-03-22,5124,5124,NA,NA,NA,public,England,NA
2021-03-23,4316,4316,NA,NA,NA,public,England,NA
2021-03-24,5082,5082,NA,NA,NA,public,England,NA
2021-03-25,4407,4407,NA,NA,NA,public,England,NA
2021-03-26,3593,3593,NA,NA,NA,public,England,NA
2021-03-27,2923,2923,NA,NA,NA,public,England,NA
2021-03-28,4091,4091,NA,NA,NA,public,England,NA
2021-03-29,3165,3165,NA,NA,NA,public,England,NA
2021-03-30,2930,2930,NA,NA,NA,public,England,NA
2021-03-31,3121,3121,NA,NA,NA,public,England,NA
2021-04-01,2832,2832,NA,NA,NA,public,England,NA
2021-04-02,2102,2102,NA,NA,NA,public,England,NA
2021-04-03,1992,1992,NA,NA,NA,public,England,NA
2021-04-04,1910,1910,NA,NA,NA,public,England,NA
2021-04-05,2171,2171,NA,NA,NA,public,England,NA
2021-04-06,2525,2525,NA,NA,NA,public,England,NA
2021-04-07,2563,2563,NA,NA,NA,public,England,NA
2021-04-08,2440,2440,NA,NA,NA,public,England,NA
2021-04-09,2279,2279,NA,NA,NA,public,England,NA
2021-04-10,1853,1853,NA,NA,NA,public,England,NA
2021-04-11,1878,1878,NA,NA,NA,public,England,NA
2021-04-12,2200,2200,NA,NA,NA,public,England,NA
2021-04-13,1873,1873,NA,NA,NA,public,England,NA
2021-04-14,1903,1903,NA,NA,NA,public,England,NA
2021-04-15,1782,1782,NA,NA,NA,public,England,NA
2021-04-16,1772,1772,NA,NA,NA,public,England,NA
2021-04-17,1284,1284,NA,NA,NA,public,England,NA
2021-04-18,2104,2104,NA,NA,NA,public,England,NA
2021-04-19,2090,2090,NA,NA,NA,public,England,NA
2021-04-20,1921,1921,NA,NA,NA,public,England,NA
2021-04-21,2098,2098,NA,NA,NA,public,England,NA
2021-04-22,1867,1867,NA,NA,NA,public,England,NA
2021-04-23,1553,1553,NA,NA,NA,public,England,NA
2021-04-24,1181,1181,NA,NA,NA,public,England,NA
2021-04-25,1758,1758,NA,NA,NA,public,England,NA
2021-04-26,2069,2069,NA,NA,NA,public,England,NA
2021-04-27,1674,1674,NA,NA,NA,public,England,NA
2021-04-28,1994,1994,NA,NA,NA,public,England,NA
2021-04-29,1700,1700,NA,NA,NA,public,England,NA
2021-04-30,1386,1386,NA,NA,NA,public,England,NA
2021-05-01,1103,1103,NA,NA,NA,public,England,NA
2021-05-02,1204,1204,NA,NA,NA,public,England,NA
2021-05-03,1680,1680,NA,NA,NA,public,England,NA
2021-05-04,2012,2012,NA,NA,NA,public,England,NA
2021-05-05,2012,2012,NA,NA,NA,public,England,NA
2021-05-06,1798,1798,NA,NA,NA,public,England,NA
2021-05-07,1538,1538,NA,NA,NA,public,England,NA
2021-05-08,1191,1191,NA,NA,NA,public,England,NA
2021-05-09,1839,1839,NA,NA,NA,public,England,NA
2021-05-10,2157,2157,NA,NA,NA,public,England,NA
2021-05-11,1720,1720,NA,NA,NA,public,England,NA
2021-05-12,1756,1756,NA,NA,NA,public,England,NA
2021-05-13,1642,1642,NA,NA,NA,public,England,NA
2021-05-14,1441,1441,NA,NA,NA,public,England,NA
2021-05-15,1247,1247,NA,NA,NA,public,England,NA
2021-05-16,1508,1508,NA,NA,NA,public,England,NA
2021-05-17,2225,2225,NA,NA,NA,public,England,NA
2021-05-18,2122,2122,NA,NA,NA,public,England,NA
2021-05-19,2153,2153,NA,NA,NA,public,England,NA
2021-05-20,1903,1903,NA,NA,NA,public,England,NA
2021-05-21,1783,1783,NA,NA,NA,public,England,NA
2021-05-22,1521,1521,NA,NA,NA,public,England,NA
2021-05-23,1832,1832,NA,NA,NA,public,England,NA
2021-05-24,2602,2602,NA,NA,NA,public,England,NA
2021-05-25,2667,2667,NA,NA,NA,public,England,NA
2021-05-26,3037,3037,NA,NA,NA,public,England,NA
2021-05-27,2925,2925,NA,NA,NA,public,England,NA
2021-05-28,2795,2795,NA,NA,NA,public,England,NA
2021-05-29,2379,2379,NA,NA,NA,public,England,NA
2021-05-30,2513,2513,NA,NA,NA,public,England,NA
2021-05-31,3039,3039,NA,NA,NA,public,England,NA
